00:15:00, .55
00:02:00, .95
00:01:00, 1.05
00:05:00, .55
00:18:00, .95
00:02:00, 1.05
00:05:00, .55
00:18:00, .95
00:02:00, 1.05
00:05:00, .55
00:10:00, .6
